Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3294.6526172549857
ACCEGCATKHNRXUHW,2000.9285215947348
NKCE6GJ5XVJDXNNZ,11770.64736532561
NKCEB8BK3ZXDHDHM,9385.624558016001
TOPEFDXSAHRNPF94,5512.233477394106
ACCE558KZHEPZYMG,9358.22057578
ACCEAZCVAMFHDPY7,5287.729146460999
NKCDYNY37JPBGBVM,2585.8350024177325
NKCEY8KWY33FCUYD,7645.564821362137
RNGE4YPTQYRECV9J,4559.13505705238
NKCE88AHBHJZREXH,3836.0642763590645
CLTEJ5ZZGBP4JGGE,7957.311464658659
WATE3NWH5FZWAMDA,8254.707162320012
CAGE53FSFZVFPFHQ,1612.4830093353994
PCSEAKVBFFPGCHNZ,3813.1297831458673
WATDFFH3KJYBTYGG,7245.716639561997
NKCDWHFQSCHHYZMP,2745.8733865521363
RNGEB2PG3Q5RKDW6,3417.938933375201
NKCE5UY9HHPZGGUZ,4467.310668227213
KTAEHETW3ZCMFMJR,4160.499694279041
BRAEBBYRVF9MHJHU,7777.382720187937
NKCEAX7HAQ2RJA3Q,10225.670896778267
CRTECN2RQZWBSP9W,4930.192172415065
WATDEWZ9UHSEHGZG,9334.66244279833
PTPEYW8HNV6G9YYR,2848.380729973091
ACCEAMGZRRYVAHDC,4944.215880445865
SRTEHHXG8MUXTGPA,5949.608548986671
SKIE4S4NN4MHYM3Z,5098.991595441197
HMBE7G34YHWPWKYN,7089.854707968993
LLIEGTMFJBD7ZZZM,13822.387375497345
ACCEJGH6JVTM4CBH,863.8691470806682
ACCDQDYBXJ9HZF37,10070.66529876433
RNGE88FRGZCXNKUG,650.9693381358976
NKCE7M3QNNPZDXHQ,10447.402237758924
VLBEGFFDP9H6WG2T,3520.890004211758
TOPEAFG4YEQSH5TT,2449.989438298733
WATEYAP3K2QQQWDH,5248.086494799151
PCSEBDFUFJWGARNX,10676.75893251171
SWTEGXQFZY95SKG7,4908.360192136634
BRAEGJFXSM9ZQ6SK,7085.555748054802
CAGE6FYKP34GA4GF,7460.200045440207
HMBEJCMH78VJF3M8,4434.983576315883
HIFEB7J3GSTVN5XJ,10687.17888885668
PBXE6ZHNGZREWWHR,4776.424980398084
PCSEAKVBNXFGZBKB,6800.857008021109
BRAEBBMQQNZ9RZWR,5766.962634216658
ACCEGKFCXHZZH44S,737.0801456816504
SHODXQRRGKZ74U9M,4313.02272477049
DREE2Y6DVEKVVQQS,4493.051765150405
PBXE8ZHHG5Y525BT,6844.610604632257
CTTEH9FXZHGFKUA3,7910.307150539471
ACCDXFZXGQTBTM6N,3581.954023159449
NKCE9PFF3TT4KSQJ,7895.936127120922
BRAE6NZAZK77HXZK,933.8007418382198
NKCE4TV42BHDP63U,3414.0677121524145
AIREDGGD9RJPZGYW,5569.341794829789
PCSEDAPMHR2HNHWP,8249.590028976007
PACE95FMAFXHZB5C,4502.518395320409
WATDG4KP445AV5XC,13599.210211503987
ACCE9EYRRNZYZUBG,441.91388304344815
ACCE8XZMAHNC8JVS,634.4032055652682
SHOED5DCSTQKZCGF,3789.041643891053
NKCE64Z4NGBHNAY7,3519.836064734215
PBXE8WQTZ5GA2YYQ,724.4729611642387
MUGEGZUMGYAPVSZH,4470.329614886667
PBXE4RB3Y3GXWPFV,719.3740911903003
PCSE2ZFDJJGFNHC7,695.3285804626335
CRTECN2QT5HKHZ8F,4865.494540368681
MUGEACY8Q7ZYSTN8,1574.6175018769336
ACCEGG9VGRMQGHRD,7313.395054763863
PCSE76X48PVSDDVK,1062.442337465077
PBXE6677X2D6UFZZ,5743.435146260256
WCKEGGGD2TXHHTJC,305.49377514400925
NKCE7MMGF4PPGNA6,2995.347644482399
CRTECN2QYTPHK5YQ,4987.284356356248
OIDEJFCWMMR6JQBE,5659.323628570356
WATE5HFY4MJX6CHD,5210.015703014618
DREE4FC4TAR8M5GN,1365.1720826498645
HACEGPF9DZVUZBFY,7938.654203442804
PBXE4Q7YF5KUYJYW,11528.406569884673
SHIED9YEH65NSA8N,10442.485354613991
WATDHMQJ68MVBRFV,13497.417968891328
HMBEGWTFEV4TF2RH,3244.040304244551
SHIE2FH7YTVDHFGT,3087.809534734649
CRTECN2QYRY2KWZF,4439.776094248795
TSHEDJXPN4HNT2UP,6061.9255206221305
SHOECZH5WGBZHZES,2627.7912220009034
NKCEDCT9MSAYG6H5,5327.124468036059
SOCEGGVYBTZPKXVP,4684.319491627994
PBXECARAQBCDSAZW,3374.7283517476717
CAGDU85YDHP9ZJH7,2285.967269053665
TCVEHSMFEGNCAGYN,5008.377801796279
RNGEDAPFZ2GKRUER,876.2815153072936
CAGDY9Q7HSNDHGFC,3778.299530454304
NKCECKHYZVHBQU9F,477.6462152070586
NKCDQSVCRH8W73GF,6700.823830733804
WATD9H76RKGUUZHY,13936.042885740004
NKCE5HYVDQVATMKF,1979.6734269300107
RNGE9GWMKVHGEYZG,4233.828923077019
SHOEAGUMMWFABHUT,3329.514597822999
SWDEGZMPYQGNEBHG,5065.132173485799
TOPEFDXSHZPHCUAU,9368.49061617999
